regulator,edge,regulated
ihfA;ihfB,-+,ilvM
ihfA;ihfB,-+,ilvE
ihfA;ihfB,-+,nirB
ihfA;ihfB,-+,ilvD
ihfA;ihfB,+,proW
ihfA;ihfB,+,proX
ihfA;ihfB,+,tdcD
ihfA;ihfB,-,tyrP
ihfA;ihfB,+,tdcC
ihfA;ihfB,+,tdcB
ihfA;ihfB,+,sgbH
ihfA;ihfB,-,sucD
ihfA;ihfB,-,sucC
ihfA;ihfB,-,sucB
ihfA;ihfB,-,sucA
ihfA;ihfB,+,paaF
ihfA;ihfB,-,sodB
ihfA;ihfB,+,rpoH
ihfA;ihfB,+,pstC
ihfA;ihfB,+,pstB
ihfA;ihfB,+,pstA
ihfA;ihfB,+,pspE
ihfA;ihfB,+,pspD
ihfA;ihfB,+,pspC
ihfA;ihfB,+,pspB
ihfA;ihfB,+,pspA
ihfA;ihfB,-,sodA
ihfA;ihfB,-+,ilvA
ihfA;ihfB,-,icd
ihfA;ihfB,+,hypE
ihfA;ihfB,-,nuoC
ihfA;ihfB,-,nuoE
ihfA;ihfB,-,nuoG
ihfA;ihfB,-,nuoH
ihfA;ihfB,-,nuoI
ihfA;ihfB,-,nuoJ
ihfA;ihfB,-,nuoK
ihfA;ihfB,-,nuoL
ihfA;ihfB,-,nuoN
ihfA;ihfB,-,nuoB
ihfA;ihfB,-,hemF
ihfA;ihfB,-,plaR
ihfA;ihfB,+,yiaK
ihfA;ihfB,+,yiaL
ihfA;ihfB,+,yiaM
ihfA;ihfB,+,yiaN
ihfA;ihfB,+,yiaO
ihfA;ihfB,-,rseA
ihfA;ihfB,+,sgbE
ihfA;ihfB,+,sgbU
ihfA;ihfB,-,uspB
ihfA;ihfB,-,nuoA
ihfA;ihfB,+,yeiL
ihfA;ihfB,+,fimI
ihfA;ihfB,+,hypD
ihfA;ihfB,+,hypC
ihfA;ihfB,+,hypB
ihfA;ihfB,+,hypA
ihfA;ihfB,+,hycH
ihfA;ihfB,+,hycG
ihfA;ihfB,+,hycF
ihfA;ihfB,+,hycE
ihfA;ihfB,+,hycD
ihfA;ihfB,+,hycC
ihfA;ihfB,+,pspG
ihfA;ihfB,-,actP
ihfA;ihfB,-,yjcH
ihfA;ihfB,-+,nrfB
ihfA;ihfB,-+,nrfC
ihfA;ihfB,-+,nrfD
ihfA;ihfB,-+,nrfE
ihfA;ihfB,-+,nrfF
ihfA;ihfB,-+,nrfG
ihfA;ihfB,+,htrE
ihfA;ihfB,+,yadV
ihfA;ihfB,+,focA
ihfA;ihfB,-+,ilvL
ihfA;ihfB,+,tdcA
ihfA;ihfB,-,ulaC
ihfA;ihfB,+,pspH
ihfA;ihfB,-,rseD
ihfA;ihfB,-+,ilvX
ihfA;ihfB,-,micF
ihfA;ihfB,-,hpt
ihfA;ihfB,+,glcB
ihfA;ihfB,+,dppF
ihfA;ihfB,+,dppD
ihfA;ihfB,+,dppC
ihfA;ihfB,+,dppB
ihfA;ihfB,+,cycA
ihfA;ihfB,+,yjbG
ihfA;ihfB,+,yjbH
ihfA;ihfB,+,atoA
ihfA;ihfB,+,atoD
ihfA;ihfB,+,ibpB
ihfA;ihfB,+,gltF
ihfA;ihfB,+,sra
ihfA;ihfB,+,adiA
ihfA;ihfB,+,yjbF
ihfA;ihfB,+,atoE
ihfA;ihfB,+,atoB
ihfA;ihfB,-,nuoM
ihfA;ihfB,+,paaD
ihfA;ihfB,+,paaC
ihfA;ihfB,+,paaB
ihfA;ihfB,+,paaA
ihfA;ihfB,+,paaZ
ihfA;ihfB,+,csgD
ihfA;ihfB,+,csgE
ihfA;ihfB,+,csgF
ihfA;ihfB,+,csgG
ihfA;ihfB,-,acs
ihfA;ihfB,-+,ssuE
ihfA;ihfB,-+,ssuD
ihfA;ihfB,-+,ssuC
ihfA;ihfB,+,glmY
ihfA;ihfB,+,csrB
ihfA;ihfB,+,glcF
ihfA;ihfB,-,sdhX
ihfA;ihfB,-,amiA
ihfA;ihfB,-+,nrfA
ihfA;ihfB,-,nuoF
ihfA;ihfB,-+,ssuA
ihfA;ihfB,+,dps
ihfA;ihfB,+,lyxK
ihfA;ihfB,+,uspA
ihfA;ihfB,-+,ssuB
ihfA;ihfB,+,dusB
ihfA;ihfB,-,osmY
ihfA;ihfB,-,fliZ
ihfA;ihfB,-,ubiC
ihfA;ihfB,-,fliA
ihfA;ihfB,-+,norW
ihfA;ihfB,-,ulaB
ihfA;ihfB,-,ubiA
ihfA;ihfB,+,sufA
ihfA;ihfB,+,prmC
ilvY,-,IlvY
ilvY,+,ilvC
ilvY,-,ilvY
iscR,-,iscA
iscR,-,erpA
iscR,+,nrdF
iscR,+,nrdE
iscR,-,torT
iscR,+,sufE
iscR,+,sufS
iscR,-,napD
iscR,-,iscU
iscR,+,sufC
iscR,+,sufB
iscR,+,selO
iscR,-,napF
iscR,-,iscS
iscR,-,iscR
iscR,-,rnlA
iscR,-,IscR
iscR,-,rnlB
iscR,+,nrdH
iscR,+,sufD
iscR,-,napA
iscR,-,nfuA
iscR,-,napB
iscR,+,nrdI
iscR,-,hyaA
iscR,-,hyaB
iscR,-,hyaC
iscR,-,hyaD
iscR,-,hyaE
iscR,-,hyaF
iscR,+,sufA
iscR,-,napC
iscR,-,napH
iscR,-,napG
istR,-,tisB
kdgR,-,eda
kdgR,-,edd
kdpE,+,kdpA
kdpE,+,kdpF
kdpE,-,rmf
kdpE,+,uxaA
kdpE,-,rsd
kdpE,-,adeP
kdpE,+,kdpB
kdpE,+,uxaC
kdpE,+,kdpC
lacI,-,lacZ
lacI,-,lacY
lacI,-,lacA
leuO,-+,LeuO
leuO,-,CadC
leuO,+,YjjQ
leuO,+,casE
leuO,+,bglF
leuO,+,casB
leuO,+,bglG
leuO,-,cadC
leuO,-+,leuO
leuO,+,leuA
leuO,+,leuL
leuO,-,gltF
leuO,+,bglB
leuO,+,leuD
leuO,+,yjjQ
leuO,-,yghS
leuO,-,yghR
leuO,+,casA
leuO,+,bglJ
leuO,+,casC
leuO,+,casD
leuO,+,leuC
leuO,+,cas1
leuO,-,dsrA
leuO,-,ybeQ
leuO,+,cas2
leuO,+,leuB
lexA,-,hokE
lexA,-,yafN
lexA,-,dinB
lexA,-,uvrY
lexA,-,ftsL
lexA,-,uvrD
lexA,-,uvrC
lexA,-,dinF
lexA,-,ybiB
lexA,-,ybfE
lexA,-,yebG
lexA,-,sbmC
lexA,-,yehF
lexA,-,recX
lexA,-,sulA
lexA,-,dinJ
lexA,-,yafQ
lexA,-,dinQ
lexA,-,ftsO
lexA,-,tisB
lexA,-,ssb
lexA,-,umuC
lexA,-,rpoD
lexA,-,ftsI
lexA,-,ftsQ
lexA,-,ftsW
lexA,-,ftsZ
lexA,-,lexA
lexA,-,mraY
lexA,-,murC
lexA,-,murD
lexA,-,murE
lexA,-,murF
lexA,-,murG
lexA,-,phr
lexA,-,polB
lexA,-,umuD
lexA,-,ptrA
lexA,-,recA
lexA,-,recB
lexA,-,recD
lexA,-,yafO
lexA,-,recN
lexA,-,recQ
lexA,-,rpsU
lexA,-,yafP
lexA,-,dinI
lexA,-,dinG
lexA,-,lpxC
lexA,-,ftsA
lexA,-,uvrA
lexA,-,dnaG
lexA,-,ddlB
lexA,-,ruvB
lexA,-,ruvA
lexA,-,symE
lexA,-,insK
lexA,-,yoaA
lexA,-,cho
lexA,-,ydjM
lexA,-,uvrB
lexA,-,LexA
lexA,-,UvrY
lexA,-,ftsK
lexA,-,dinD
lldR,+,fadE
lldR,+,yhcO
lldR,+,glcD
lldR,-+,LldR
lldR,+,fadL
lldR,+,GadW
lldR,+,lpxP
lldR,+,yfdY
lldR,-+,lldP
lldR,-+,lldD
lldR,+,gadW
lldR,+,gadY
lldR,-+,lldR
lrhA,+,fimE
lrhA,+,LrhA
lrhA,+,LeuO
lrhA,+,lrhA
lrhA,+,leuO
lrhA,-,flhD
lrhA,-,flhC
lrp,-,yhbY
lrp,+,yhdW
lrp,-,sstT
lrp,+,yhjJ
lrp,+,yhjR
lrp,+,yhjE
lrp,-+,gadW
lrp,-,dtpB
lrp,-,yhiM
lrp,-+,panZ
lrp,+,chbG
lrp,+,glnK
lrp,-,brnQ
lrp,+,eptB
lrp,+,can
lrp,+,rseA
lrp,+,lhgD
lrp,+,ybiI
lrp,-,ybiJ
lrp,+,modA
lrp,+,ycfJ
lrp,-,yjeM
lrp,-,cycA
lrp,+,yacL
lrp,-,yiaG
lrp,+,yabQ
lrp,-,Lrp
lrp,+,lrhA
lrp,-,rpiA
lrp,-+,GadW
lrp,+,rhtB
lrp,-,gadB
lrp,+,rlmE
lrp,-,ppk
lrp,-+,gcvT
lrp,+,gltF
lrp,+,ibpA
lrp,+,ibpB
lrp,+,stpA
lrp,-,thiC
lrp,+,proP
lrp,-+,artP
lrp,-+,ycgB
lrp,-+,artI
lrp,-,sthA
lrp,-+,dadA
lrp,-,ribE
lrp,+,gabD
lrp,+,gabP
lrp,-,upp
lrp,-+,lysP
lrp,-,ychE
lrp,-,dadX
lrp,-,mnmA
lrp,+,ubiA
lrp,-,osmY
lrp,-,hdeA
lrp,-,hdeB
lrp,-,yhiD
lrp,-+,ppx
lrp,-+,fliA
lrp,-,sdaC
lrp,-+,potF
lrp,+,dgcZ
lrp,-,yjbQ
lrp,+,yjbR
lrp,+,yibL
lrp,+,zntR
lrp,+,yhdN
lrp,+,htrE
lrp,-,aphA
lrp,+,fimI
lrp,+,yeiL
lrp,-,radD
lrp,-,napF
lrp,-,mqo
lrp,+,yojI
lrp,-,nuoA
lrp,-,yehL
lrp,-,ydeE
lrp,+,pspG
lrp,-+,tsuA
lrp,+,slyX
lrp,-,hpf
lrp,-,ptsN
lrp,+,yicH
lrp,-,emrD
lrp,+,phoH
lrp,-,yjbJ
lrp,+,rsd
lrp,+,purT
lrp,+,gcvP
lrp,-,aidB
lrp,+,rpiB
lrp,-,yiiM
lrp,+,menA
lrp,-,yebF
lrp,-,cpoB
lrp,-,ileU
lrp,-,alaT
lrp,-,yfcC
lrp,-+,alaA
lrp,+,yfaP
lrp,+,nac
lrp,+,cbl
lrp,-,yodC
lrp,-,dgcQ
lrp,+,yoaH
lrp,-,leuE
lrp,-,dgcJ
lrp,+,yeaG
lrp,-,yeaE
lrp,+,ynjH
lrp,-+,astC
lrp,+,ydhQ
lrp,-+,slyA
lrp,-,dtpA
lrp,+,ydgH
lrp,+,sad
lrp,+,ydeN
lrp,+,ydcL
lrp,+,ydcK
lrp,-+,dgcM
lrp,+,yciT
lrp,-,dhaK
lrp,-,hlyE
lrp,+,lolC
lrp,+,bssS
lrp,+,hspQ
lrp,-+,fadI
lrp,-,ycaM
lrp,-,yfcZ
lrp,-,intZ
lrp,+,yjfP
lrp,+,yjeH
lrp,-+,fxsA
lrp,-+,ytfB
lrp,-+,ytfJ
lrp,-,ytfK
lrp,-+,ridA
lrp,-,yjiC
lrp,-+,yhhW
lrp,+,yzgL
lrp,+,yhdV
lrp,-,yhcN
lrp,-+,patA
lrp,-,aer
lrp,+,insC5
lrp,-,qseB
lrp,-+,ygiW
lrp,-+,ygiV
lrp,-+,glcA
lrp,-,yqeG
lrp,+,yqeF
lrp,-,amiC
lrp,-+,alaE
lrp,+,glaH
lrp,-,iraD
lrp,-+,yjiL
lrp,-,ilvG
lrp,+,fimR2
lrp,-+,csiE
lrp,+,zipA
lrp,-,lolA
lrp,+,clpS
lrp,+,ybjX
lrp,-,rrsD
lrp,-,rrsC
lrp,-,rrsB
lrp,-,rrsA
lrp,-,rrlH
lrp,-,rrlG
lrp,-,rrlE
lrp,-,rrlD
lrp,-,rrlC
lrp,-,rrlB
lrp,-,rrlA
lrp,-,rrfH
lrp,-,rrfG
lrp,-,rrfE
lrp,-,rrfD
lrp,-,rrfC
lrp,-,rrfB
lrp,-,rrfA
lrp,-,micF
lrp,-,metT
lrp,-,ileV
lrp,+,lipA
lrp,-,ileT
lrp,-,gltW
lrp,-,gltV
lrp,-,gltU
lrp,-,gltT
lrp,-,alaV
lrp,-,alaU
lrp,-,rrsE
lrp,-,rrsG
lrp,-,rrsH
lrp,-,rrfF
lrp,-,ybjS
lrp,-,ybjN
lrp,-,ybiT
lrp,-,ybiO
lrp,-+,ybhQ
lrp,-,pgl
lrp,-+,acrZ
lrp,-+,ybgS
lrp,+,zitB
lrp,-,ybeX
lrp,+,insH3
lrp,-,ybdL
lrp,+,ybdF
lrp,-,ybdG
lrp,-,yciN
lrp,+,borD
lrp,+,yaiY
lrp,+,ykgE
lrp,+,yagU
lrp,+,yaeQ
lrp,+,yaaX
lrp,+,ldhA
lrp,-,sroH
lrp,+,gadY
lrp,+,yoeG
lrp,-,ilvX
lrp,+,yciZ
lrp,+,yibT
lrp,-,thrV
lrp,-,ssrS
lrp,-,mscK
lrp,+,leuL
lrp,-,wecB
lrp,-+,ilvL
lrp,+,fimD
lrp,+,fimC
lrp,+,fimA
lrp,+,fadL
lrp,+,exbB
lrp,+,eno
lrp,-,eco
lrp,+,fimE
lrp,-+,dppA
lrp,-,dedA
lrp,-,deaD
lrp,-,cysB
lrp,+,clpP
lrp,+,cadB
lrp,+,cadA
lrp,-,btuE
lrp,-,deoB
lrp,-+,avtA
lrp,+,fimF
lrp,+,fimH
lrp,-,lpxL
lrp,-,gpt
lrp,+,gltD
lrp,+,gltB
lrp,+,glnQ
lrp,+,glnL
lrp,+,glnH
lrp,+,fimG
lrp,+,glnA
lrp,-,gdhA
lrp,+,gcvH
lrp,+,gabT
lrp,+,fumA
lrp,-,ftsQ
lrp,-,frdB
lrp,-,frdA
lrp,-,glgC
lrp,-,ilvA
lrp,-,atpH
lrp,-,aspS
lrp,+,SoxS
lrp,+,LrhA
lrp,+,MalT
lrp,-,AlaS
lrp,-,CysB
lrp,-+,SlyA
lrp,+,Nac
lrp,-+,LeuO
lrp,-+,YgiV
lrp,-,QseB
lrp,-+,TyrR
lrp,+,Cbl
lrp,+,StpA
lrp,-,AidB
lrp,+,YeiL
lrp,+,ZntR
lrp,-+,ArgR
lrp,-,atpA
lrp,-,RpoN
lrp,-,thrL
lrp,+,aspC
lrp,-+,aspA
lrp,+,asnB
lrp,+,asnA
lrp,-+,aroG
lrp,-+,aroA
lrp,+,argT
lrp,+,YciT
lrp,-,argS
lrp,-,argA
lrp,-,arcB
lrp,-+,ansB
lrp,-,alaS
lrp,-+,adhE
lrp,+,aceB
lrp,-,cydC
lrp,-+,argR
lrp,-,ilvD
lrp,-,gltP
lrp,-+,ilvH
lrp,-,rplF
lrp,+,relA
lrp,+,pyrI
lrp,-,trhO
lrp,-,yceB
lrp,-,yfiB
lrp,-,fau
lrp,-+,rplR
lrp,-,ppsA
lrp,+,pntA
lrp,-,pncB
lrp,+,phoA
lrp,-,pepD
lrp,-,pal
lrp,-,pabB
lrp,-+,osmC
lrp,-,polA
lrp,-,oppF
lrp,-,rpoN
lrp,-,sdaA
lrp,-,topA
lrp,-,ilvE
lrp,-,treA
lrp,-,trxB
lrp,-+,tyrP
lrp,+,tdh
lrp,+,sulA
lrp,-,rpsH
lrp,+,soxS
lrp,-,ybgA
lrp,+,prlF
lrp,+,ytjB
lrp,-,serS
lrp,-+,serC
lrp,+,serB
lrp,-+,serA
lrp,-+,tyrR
lrp,-,oppD
lrp,-+,purM
lrp,-,oppB
lrp,+,yhhA
lrp,+,rdcA
lrp,-,creA
lrp,-+,leuA
lrp,-,lysU
lrp,-,lrp
lrp,-,livM
lrp,-+,livK
lrp,-+,livJ
lrp,-,mscS
lrp,-,livH
lrp,-,livF
lrp,-,uspE
lrp,+,iraP
lrp,-+,rnr
lrp,-,oppC
lrp,-+,kbl
lrp,-+,katE
lrp,-,ilvM
lrp,-+,ilvI
lrp,-,livG
lrp,+,malT
lrp,-+,leuO
lrp,-,metH
lrp,-,nusB
lrp,-,mutY
lrp,-,mtr
lrp,-,oppA
lrp,-,msbA
lrp,-,groS
lrp,-+,groL
lrp,-,metK
lrp,+,ompT
lrp,+,argO
lrp,-,manA
lrp,-,ompC
lsrR,-,lsrR
lsrR,-,lsrA
lsrR,-,lsrC
lsrR,-,lsrD
lsrR,-,tam
lsrR,-,lsrG
lsrR,-,lsrF
lsrR,-,lsrK
lsrR,-,lsrB
lsrR,-,LsrR
lysR,-,LysR
lysR,+,lysA
lysR,-,lysR
malH,-,ompC
malI,-,malI
malI,-,MalI
malI,-,malY
malI,-,malX
malT,+,lamB
malT,+,malF
malT,+,malP
malT,+,malH
malT,+,malS
malT,+,malZ
malT,+,malG
malT,+,malK
malT,+,malM
malT,+,malE
malT,+,malQ
marA,+,ybjC
marA,+,mlaF
marA,+,mlaE
marA,-,slp
marA,+,mdaB
marA,+,micF
marA,-,dctR
marA,+,mlaD
marA,+,nfsB
marA,+,dapD
marA,+,acrZ
marA,+,ybjN
marA,+,pqiA
marA,+,pqiB
marA,+,pqiC
marA,+,ycgZ
marA,+,ariR
marA,+,ymgC
marA,+,yncE
marA,+,yhbW
marA,+,mlaB
marA,+,decR
marA,+,ymgA
marA,+,mlaC
marA,+,ygiC
marA,+,nfsA
marA,+,zwf
marA,+,ygiB
marA,+,tolC
marA,+,sodA
marA,+,rimK
marA,+,acrB
marA,+,putA
marA,-,purA
marA,+,poxB
marA,+,fumC
marA,-,lacA
marA,-,lacY
marA,-,lacZ
marA,+,map
marA,+,acnA
marA,-,rob
marA,-,hdeA
marA,-,hdeB
marA,+,xseA
marA,+,acrA
marA,+,marB
marA,+,marR
marA,+,marA
marA,+,waaZ
marA,+,waaY
marA,+,fpr
marA,+,inaA
marA,-,yhiD
marA,+,aldA
marA,+,DecR
marA,-,Rob
marA,+,MarA
marA,+,MarR
marA,+,PutA
marA,+,glnD
marA,+,nfo
marR,-,MarR
marR,-,marR
marR,-,marB
marR,-,MarA
marR,-,marA
matA,+,MatA
matA,-,FliZ
matA,-,flhD
matA,-,flhC
matA,-,fliC
matA,-,fliA
matA,-,fliX
matA,-,tcyJ
matA,-,fliZ
matA,+,ecpA
matA,+,matA
mazE,-,mazF
mazE,-,MazE
mazE,-,mazG
mazE,-,mazE
mazF;mazE,-,mazF
mazF;mazE,-,mazG
mazF;mazE,-,mazE
mazF;mazE,-,MazE
mcaS,-,csgD
mcaS,-,csgF
mcaS,+,flhC
mcaS,+,flhD
mcaS,-,csgG
mcaS,-,CsgD
mcaS,-,csgE
mcbR,+,rsd
mcbR,-,mcbA
mcbR,+,yciF
mcbR,+,rmf
mcbR,+,yciE
mcbR,+,yciG
melR,-+,MelR
melR,-+,melA
melR,-+,melB
melR,-+,melR
metJ,-,metA
metJ,-,metE
metJ,-,metF
metJ,-,metK
metJ,-,MetR
metJ,-,metL
metJ,-,ahpF
metJ,-,yeiB
metJ,-,folE
metJ,-,ahpC
metJ,-,metQ
metJ,-,metN
metJ,-,metI
metJ,-,metB
metJ,-,metR
metJ,-,metC
metR,-,MetR
metR,+,metE
metR,+,hmp
metR,+,metH
metR,-,metR
metR,-+,glyA
mgrR,-,soxS
mgrR,-,pitA
mgrR,-,eptB
mgrR,-,ygdQ
mgrR,-,SoxS
mhpR,+,mhpE
mhpR,+,mhpA
mhpR,+,mhpB
mhpR,+,mhpC
mhpR,+,mhpD
mhpR,+,mhpF
micA,-,lamB
micA,-,fimB
micA,-,yliM
micA,-,ecnB
micA,-,PhoP
micA,-,ompX
micA,-,ompW
micA,-,tsx
micA,-,tolB
micA,-,phoQ
micA,-,phoP
micA,-,ldtC
micA,-,ygiM
micA,-,cpoB
micA,-,pal
micA,-,lpxT
micA,-,gloA
micA,-,yfeK
micA,-,ompA
micC,-,ompC
micF,-,phoE
micF,-,CpxR
micF,-,Lrp
micF,-,ompF
micF,+,oppA
micF,-,tcyJ
micF,-,lrp
micF,-,cpxR
micF,-,cpxA
micL,-,lpp
mlc,-,MalT
mlc,-,Mlc
mlc,-,manY
mlc,-,mlc
mlc,-,crr
mlc,-,manX
mlc,-,manZ
mlc,-,ptsG
mlc,-,malT
mlc,-,bidA
mlc,-,ptsI
mlc,-,ptsH
mlrA,+,cadC
mlrA,+,yhbE
mlrA,+,rplU
mlrA,+,rpmA
mlrA,+,csgG
mlrA,+,CadC
mlrA,+,csgF
mlrA,+,csgD
mlrA,+,obgE
mlrA,+,ibaG
mlrA,+,CsgD
mlrA,+,csgE
mngR,-,mngA
mngR,-,mngR
mngR,-,mngB
mngR,-,MngR
mntR,-,rybA
mntR,+,mntP
mntR,-,mntH
mntR,-,mntS
mntR,-,dps
modE,-,deoC
modE,+,ccmA
modE,-,oppC
modE,-,oppB
modE,-,oppA
modE,+,narX
modE,+,narL
modE,+,hycH
modE,+,hycG
modE,-,oppD
modE,+,hycF
modE,+,hycD
modE,+,hycC
modE,+,hycB
modE,+,hycA
modE,-,dmsC
modE,-,dmsB
modE,-,dmsA
modE,+,hycE
modE,+,napD
modE,-,oppF
modE,+,moaB
modE,+,napF
modE,+,napA
modE,+,napG
modE,+,napH
modE,+,napB
modE,+,napC
modE,-,modA
modE,+,moaA
modE,+,ccmB
modE,+,ccmE
modE,+,ccmF
modE,+,ccmG
modE,+,ccmH
modE,+,moaC
modE,+,moaE
modE,+,moaD
modE,+,ccmC
modE,+,hycI
modE,-,deoD
modE,-,deoA
modE,+,NarL
modE,-,deoB
modE,+,ccmD
modE,-,modC
modE,-,modB
motR,+,rpsS
motR,+,fliC
motR,+,rplB
motR,+,rplC
motR,+,rplD
motR,+,rplP
motR,+,rplV
motR,+,rplW
motR,+,rpmC
motR,+,rpsC
motR,+,rpsJ
motR,+,rpsQ
mprA,-,MprA
mprA,-,acrB
mprA,-,acrA
mprA,-,nmpC
mprA,-,emrA
mprA,-,emrB
mprA,-,mprA
mqsA,-,MqsA
mqsA,-,mqsR
mqsA,-,cspD
mqsA,-,rpoS
mqsA,-,mqsA
mqsA,-,ypjF
mqsA,-,yfjZ
mqsA,-,lfgA
mqsA,-,csgD
mqsA,-,csgE
mqsA,-,csgF
mqsA,-,csgG
mqsA,-,ypjJ
mqsA,-,lfgB
mqsA,-,CsgD
mraZ,-,MraZ
mraZ,-,lpxC
mraZ,-,murE
mraZ,-,ftsA
mraZ,-,ftsI
mraZ,-,ftsQ
mraZ,-,ftsW
mraZ,-,ftsZ
mraZ,-,mraY
mraZ,-,murC
mraZ,-,murD
mraZ,-,ddlB
mraZ,-,murF
mraZ,-,murG
mraZ,-,mraZ
mraZ,-,rsmH
mraZ,-,ftsL
mraZ,-,mioC
mraZ,-,ftsO
murR,-,murP
murR,-+,MurR
murR,-,murQ
murR,-+,murR
nac,-,CynR
nac,+,AllR
nac,-,GadX
nac,+,DhaR
nac,-,PhoB
nac,-,LeuO
nac,-,LysR
nac,-,YieP
nac,-,YeiE
nac,-,YafC
nac,-,SrsR
nac,-,YdiP
nac,-,YdaT
nac,-,UhpA
nac,-,TdcA
nac,-,AsnC
nac,-,MalI
nac,-,EvgA
nac,-,PdeL
nac,-,SrlR
nac,-,DnaA
nac,-,SdiA
nac,-,KdgR
nac,+,YdcI
nac,-,OmpR
nac,-,XapR
nac,-,HprR
nac,-,Lrp
nac,-,TdcR
nac,-,UvrY
nac,-,MetR
nac,-,CaiF
nac,+,MarR
nac,-+,FeaR
nac,-,CdaR
nac,-,Nac
nac,+,HcaR
nac,+,GadE
nac,+,ybeT
nac,-,ccmA
nac,-,ykgL
nac,+,yagU
nac,-,yafO
nac,-,yafN
nac,-,dinJ
nac,-,yafQ
nac,+,dpaA
nac,+,ivy
nac,+,yafV
nac,-,caiF
nac,+,torI
nac,-,ecnB
nac,-,yoeB
nac,+,micC
nac,-,tff
nac,+,mgtS
nac,+,sibA
nac,-,ecnA
nac,+,shoB
nac,-,ykgE
nac,-,ykgH
nac,+,yaiS
nac,-,tauA
nac,-,ybhH
nac,+,ybhD
nac,-,ybeU
nac,+,ybeR
nac,+,ybeQ
nac,-,nadD
nac,-,ybdR
nac,-,uspG
nac,+,dsbG
nac,-,sibE
nac,+,ybdK
nac,-,borD
nac,+,ybcK
nac,-,glxK
nac,+,allW
nac,+,allR
nac,-,yajO
nac,-,thiL
nac,+,yaiZ
nac,-,yaiY
nac,-,ybcV
nac,-,yciZ
nac,-,yohO
nac,-,rplU
nac,+,iaaA
nac,+,ybgE
nac,+,yecE
nac,+,yecD
nac,-,ppnN
nac,+,ygiL
nac,-,yfaE
nac,-,cdaR
nac,-,yadM
nac,-,rfbB
nac,+,wecH
nac,+,yhjE
nac,-,yhjD
nac,-,gadX
nac,+,mdtE
nac,-,yhiJ
nac,+,yhhQ
nac,-,waaF
nac,-,ygaC
nac,+,gspM
nac,-,yiaD
nac,-,ybhI
nac,-,gatA
nac,-,ygiM
nac,-,spf
nac,+,selC
nac,-,metY
nac,-,leuU
nac,-,asnV
nac,-,asnT
nac,+,argU
nac,-,cobU
nac,+,pitB
nac,+,tomB
nac,-,yecF
nac,-,exuT
nac,+,ycaK
nac,-,lpxH
nac,-,ygiN
nac,-,ybaL
nac,+,cycA
nac,-,yjeM
nac,-,prmB
nac,+,yfiL
nac,+,kbaY
nac,+,ybhM
nac,-,mcbA
nac,+,rlmF
nac,+,ynjF
nac,-,cho
nac,-,hxpB
nac,-,yniB
nac,-,ydiY
nac,+,rflP
nac,-,ydiP
nac,-,ydiO
nac,-,ydiM
nac,-,nudG
nac,+,ydiL
nac,-,ydgH
nac,-,bidA
nac,+,ynfG
nac,-,ynfF
nac,-,ynfE
nac,-,ynfD
nac,+,ynfB
nac,-,ynfA
nac,-,ydfR
nac,-,fumD
nac,-,tfaQ
nac,-,ynjH
nac,-,kdgR
nac,-,wzb
nac,-,wzc
nac,+,wcaE
nac,+,wcaF
nac,-,ugd
nac,-,yeeZ
nac,-,nac
nac,-,shiA
nac,-,mtfA
nac,+,yobF
nac,-,hprR
nac,-,yedL
nac,+,dcyD
nac,+,ftnB
nac,+,uspC
nac,-,znuA
nac,-,yobB
nac,+,yobA
nac,-,rsmF
nac,-,yebQ
nac,-,hchA
nac,-,cobT
nac,-,pinQ
nac,+,yneK
nac,-,ymjA
nac,+,ycgV
nac,+,dhaR
nac,-,dhaK
nac,-,ycgJ
nac,+,ycgX
nac,+,rluE
nac,+,bssS
nac,-,dgcT
nac,-,abgA
nac,+,pgaA
nac,-,yccM
nac,-,elfG
nac,+,elfA
nac,-,ssuE
nac,+,ycaN
nac,-,macA
nac,-,ybjX
nac,+,ybjQ
nac,+,ybjP
nac,+,rutB
nac,-,ydfK
nac,-,abgR
nac,+,ydaU
nac,-,ydeQ
nac,-,ydeP
nac,-,ddpC
nac,-,ansP
nac,-,curA
nac,-,ydcZ
nac,-,ydcY
nac,-,ortT
nac,+,patD
nac,-,ydaT
nac,+,ydcV
nac,+,ydcT
nac,+,ydcS
nac,+,ydcI
nac,-+,feaR
nac,-,ompN
nac,-,pinR
nac,-,tfaR
nac,-,stfR
nac,+,ynaK
nac,+,ydcU
nac,-,yaeF
nac,-,nlpE
nac,-,rhtA
nac,-,yajD
nac,-,sbcD
nac,-,uhpA
nac,-,trxB
nac,-,tolB
nac,-,tnaB
nac,-,tnaA
nac,-,thrS
nac,-,tdcR
nac,-,ybgC
nac,-,tdcA
nac,-,srlR
nac,+,gmk
nac,-,serA
nac,-,sdiA
nac,+,sdhC
nac,-,sdaA
nac,-,rpoZ
nac,+,rpmH
nac,-,fliD
nac,-,sucA
nac,+,rfaH
nac,-,uvrY
nac,+,ppdC
nac,+,wzzE
nac,+,leuL
nac,+,pyrL
nac,+,tnaC
nac,+,ilvL
nac,-,yifB
nac,-,iraP
nac,-,ychA
nac,-,chpS
nac,-,xapR
nac,-,ycaD
nac,-,pdeL
nac,-,ydiB
nac,-,mioC
nac,-,bfd
nac,-,mscL
nac,-,rimP
nac,+,yhaB
nac,+,argO
nac,-,ygdB
nac,-,ycaC
nac,-,dsbA
nac,-,rep
